"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"25877","SECCRE","BZ","SECUR CREDENTIALS LTD",0.01,1,"","",0,10,"INE195Y01010",25.4,3.4,36.4,1.43,"","","",0,0,0,1.63,1.49,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SECURCRED"
"25880","EROINT","BZ","EROS INTERNATIONAL MEDIA LIMIT",0.01,1,"","",0,10,"INE416L01017",29.4,17,643.95,5.4,"","","",0,0,0,8.2,7.42,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EROSMEDIA"
"25881","IMPFER","BZ","IMPEX FERRO TECH LIMITED",0.01,1,"","",0,10,"INE691G01015",6.4,2.8,27.35,0.2,"","","",0,0,0,3.57,3.43,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IMPEXFERRO"
"25887","TQA25C","TB","91 Day T-Bill 23 Jan 25",0.01,1,"","",0,100,"IN002024X292",0,0,0,0,"","","",0,0,0,103.33,93.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D230125"
"25888","THD25C","TB","182 Day T-Bill 24 Apr 25",0.01,1,"","",0,100,"IN002024Y282",0,0,0,0,"","","",0,0,0,104.68,94.71,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D240425"
"25889","TYJ25C","TB","364 Day T-Bill 23 Oct 25",0.01,1,"","",0,100,"IN002024Z289",0,0,99.72,96.73,"","","",0,0,0,104.67,94.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D231025"
"2589","PATIND","EQ","PATSPIN INDIA LTD",0.01,1,"","",0,10,"INE790C01014",15.2,4.15,44,2.15,"","","",0,0,0,14.8,13.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PATSPINLTD"
"25891","VTMLTD","EQ","VTM LTD",0.01,1,"","",0,1,"INE222F01029",30.45,14,30.45,9.4,"","","",0,0,0,28.25,18.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VTMLTD"
"25894","DEEBUI","BE","DEEPAK BUILDERS AND ENG LTD",0.01,1,"","",0,1,"INE0OPA01027",18.56,5.15,21.4,5.15,"","","",0,0,0,7.46,6.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DBEIL"
"25897","MINCOR","EQ","MINDA CORPORATION LTD",0.01,1,"","",0,2,"INE842C01021",758.7,468.5,750.8,4.5,"","","",0,0,0,853.5,569,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MINDACORP"
"25898","PREPLS","SM","PREMIUM PLAST LIMITED",0.01,1,"","",0,10,"INE0M1F01011",46,29.8,51.75,26.05,"","","",0,0,0,46.2,30.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PREMIUM"
"25907","WAAENE","EQ","WAAREE ENERGIES LIMITED",0.01,1,"","",0,10,"INE377N01017",3865,2403,3865,1863,"","","",0,0,0,2955.7,2418.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WAAREEENER"
"25912","UGRN19","N1","10.15% UGRO CAPITAL LTD APR 26",0.01,1,"","",0,1000,"INE583D07505",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","1015UCL26"
"25914","UGRN20","N1","10.25% UGRO CAPITAL LTD OCT 26",0.01,1,"","",0,1000,"INE583D07521",0,0,0,0,"","","",0,0,0,1308.84,872.56,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","1025UCL26A"
"25916","UGRN21","N1","10.40% UGRO CAPITAL LTD APR 27",0.01,1,"","",0,1000,"INE583D07513",0,0,0,0,"","","",0,0,0,1194.24,796.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","1040UCL27B"
"25920","OCCLIM","BE","OCCL LIMITED",0.01,1,"","",0,2,"INE0PK601023",183.03,75.71,183.03,63.63,"","","",0,0,0,156.97,142.03,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OCCLLTD"
"25923","OBSPER","SM","OBSC PERFECTION LIMITED",0.01,1,"","",0,10,"INE0YHV01011",852,269.95,809.55,110,"","","",0,0,0,982.85,655.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OBSCP"
"25927","DANPOW","SM","DANISH POWER LIMITED",0.01,1,"","",0,10,"INE0YU901016",1094.9,550.5,1316,541.5,"","","",0,0,0,911.6,607.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DANISH"
"25938","UNIHET","ST","UNITED HEAT TRANSFER LIMITED",0.01,1,"","",0,10,"INE0SMR01011",131.55,44,131.55,44,"","","",0,0,0,105.1,95.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UHTL"
"25941","GODBIO","EQ","GODAVARI BIOREFINERIES LIMITED",0.01,1,"","",0,10,"INE497S01012",353,227.42,408.6,145,"","","",0,0,0,305.5,203.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GODAVARIB"
"2595","PUDAGR","EQ","3P LAND HOLDINGS LTD",0.01,1,"","",0,2,"INE105C01023",52.9,28.51,82.06,0.8,"","","",0,0,0,38.79,25.87,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","3PLAND"
"25952","USAFIN","SM","USHA FINANCIAL SERVICES LTD",0.01,1,"","",0,10,"INE0LS001014",53,26.75,84,24.33,"","","",0,0,0,53.25,35.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","USHAFIN"
"25970","TQA25D","TB","91 Day T-Bill 30 Jan 25",0.01,1,"","",0,100,"IN002024X300",0,0,0,0,"","","",0,0,0,104.85,94.86,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D300125"
"25971","THD25D","TB","182 Day T-Bill 01 May 25",0.01,1,"","",0,100,"IN002024Y290",0,0,0,0,"","","",0,0,0,104.74,94.77,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D010525"
"25972","TYJ25D","TB","364 Day T-Bill 30 Oct 25",0.01,1,"","",0,100,"IN002024Z297",0,0,99.9,96.71,"","","",0,0,0,104.47,94.52,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D301025"
"25973","USHRE1","ST","USHANTI COLOUR CHEM LIMITED RE",0.01,1,"","",0,10,"INE00NI20015",0,0,11.3,2.8,"","","",0,0,0,11.85,10.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UCL-RE"
"25977","AFCINF","EQ","AFCONS INFRASTRUCTURE LIMITED",0.01,1,"","",0,10,"INE101I01011",479.4,259.1,570,259.1,"","","",0,0,0,325.9,217.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AFCONS"
"2598","PUDPUL","EQ","AMJ LAND HOLDINGS LIMITED",0.01,1,"","",0,2,"INE606A01024",61,30.3,76.49,2.52,"","","",0,0,0,46.8,31.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMJLAND"
"25984","ADIVIS","EQ","ADITYA VISION LIMITED",0.01,1,"","",0,1,"INE679V01027",705,416.5,705,327.6,"","","",0,0,0,742.6,495.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AVL"
"2599","PARCRU","SM","PARTY CRUISERS LIMITED",0.01,1,"","",0,10,"INE06ZX01015",113.85,63.05,176.95,8.25,"","","",0,0,0,99.6,66.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PARTYCRUS"
"25991","SOHRE1","BE","HINDWARE HOME INNOVATIO LTD RE",0.01,1,"","",0,2,"INE05AN20011",75,24,75,24,"","","",0,0,0,28.8,19.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HINDWAR-RE"
"25996","EDENMC","EQ","EDELWEISS NFT500 MCAPMOM50 ETF",0.01,1,"","",0,10,"INF754K01TF1",43.54,36.25,53.9,34.71,"","","",0,0,0,50.86,33.92,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EMULTIMQ"
"260","ATLCOP","EQ","ATLAS COPCO INDIA LTD",0.01,1,"","",0,10,"INE445A01019",0,0,321,65.25,"","","",0,0,0,326.55,217.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ATLASCOPCO"
"26000","HELMAT","BE","HELIOS & MATHESON INFORMATION",0.01,1,"","",0,10,"INE674B01012",0,0,267,17.5,"","","",0,0,0,10.55,9.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HELIOSMATH"
"2606","LEMTRE","EQ","LEMON TREE HOTELS LIMITED",0.01,1,"","",0,10,"INE970X01018",180.68,99.61,180.68,14.05,"","","",0,0,0,130.86,87.24,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LEMONTREE"
"2607","PEAGLO","EQ","PEARL GLOBAL LTD",0.01,1,"","",0,10,"INE787B01012",0,0,208.85,4,"","","",0,0,0,56.25,37.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PEARLGLOBL"
"261","NICEME","BE","NIRAJ CEMENT STRUCTURALS LIMIT",0.01,1,"","",0,10,"INE368I01016",52,20.15,74.9,20.15,"","","",0,0,0,30.94,28,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIRAJ"
"2610","PEAPOL","EQ","PEARL POLYMERS LTD",0.01,1,"","",0,10,"INE844A01013",35.02,12.75,110,1.5,"","","",0,0,0,17.76,16.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PEARLPOLY"
"2614","HERIND","EQ","HERANBA INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE694N01015",379,155.38,945,155.38,"","","",0,0,0,201.36,134.24,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HERANBA"
"2616","SEALIM","EQ","SEAMEC LIMITED",0.01,1,"","",0,10,"INE497B01018",1709.2,771.75,1709.2,4.9,"","","",0,0,0,1838.7,1225.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SEAMECLTD"
"2627","KOTEIT","EQ","KOTAK NIFTY IT ETF",0.01,1,"","",0,10,"INF174KA1GC5",44.49,28.54,49.5,23.36,"","","",0,0,0,41.79,27.87,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IT"
"263","ATUL","EQ","ATUL LIMITED",0.01,1,"","",0,10,"INE100A01010",7180,5560.5,10969,8.7,"","","",0,0,0,8283.5,5522.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ATUL"
"2636","RELDIV","EQ","NIPPON INDIA ETF DIV OPPORTUN",0.01,1,"","",0,10,"INF204KA1MS3",87.09,72.13,99,14,"","","",0,0,0,95.1,63.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DIVOPPBEES"
"2643","PFIZER","EQ","PFIZER LTD",0.01,1,"","",0,10,"INE182A01018",5873.5,4360.1,6451.15,88.5,"","","",0,0,0,5988.4,3992.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PFIZER"
"2645","DRCSYS","EQ","DRC SYSTEMS INDIA LIMITED",0.01,1,"","",0,1,"INE03RS01027",23.68,11.5,34.9,4.29,"","","",0,0,0,15.38,10.26,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DRCSYSTEMS"
"2646","KORFOD","EQ","TEAM24 CONSUMER PRODUCTS LTD",0.01,1,"","",0,10,"INE601A01017",0,0,77,2.85,"","","",0,0,0,4.1,2.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PHILCORP"
"2649","PHICAR","EQ","PCBL CHEMICAL LIMITED",0.01,1,"","",0,1,"INE602A01031",425.95,226.5,584.4,0.5,"","","",0,0,0,377.6,251.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PCBL"
"2652","PHIIND","EQ","PHILIPS INDIA LTD",0.01,1,"","",0,10,"INE319A01016",0,0,361,50,"","","",0,0,0,109.26,72.84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PHILIPS"
"2655","PHOLAM","EQ","PHOENIX LAMPS LIMITED",0.01,1,"","",0,10,"INE455B01016",240,132.2,253,2.35,"","","",0,0,0,264,176,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PHOENIXLL"
"2664","PIDIND","EQ","PIDILITE INDUSTRIES LTD",0.01,1,"","",0,1,"INE318A01026",1702.9,1259,1707.5,1.54,"","","",0,0,0,1865.7,1526.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PIDILITIND"
"2666","VERSYN","SM","VERA SYNTHETIC LIMITED",0.01,1,"","",0,10,"INE709Z01015",78.25,65.55,150,25.65,"","","",0,0,0,82.15,74.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VERA"
"2687","POLCOR","EQ","POLYPLEX CORPORATION LTD",0.01,1,"","",0,10,"INE633B01018",1264,740,2870.2,2.08,"","","",0,0,0,1400.6,933.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","POLYPLEX"
"2689","SSINF","ST","S S INFRASTRUCTURE DEV CON LTD",0.01,1,"","",0,10,"INE182Z01015",0,0,51.4,4.6,"","","",0,0,0,2.75,2.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SSINFRA"
"27","SCLDVR","BE","GACM TECHNOLOGIES LTD DVR",0.01,1,"","",0,1,"INE224E01036",0.67,0.36,20.1,0.15,"","","",0,0,0,0.51,0.47,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GATECHDVR"
"27008","HEXTRA","EQ","HEXA TRADEX LIMITED",0.01,1,"","",0,2,"INE750M01017",194.89,147.26,371.6,4.6,"","","",0,0,0,173.15,141.67,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HEXATRADEX"
"27010","TQB25A","TB","91 Day T-Bill 06 Feb 25",0.01,1,"","",0,100,"IN002024X318",0,0,0,0,"","","",0,0,0,104.8,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D060225"
"27014","THE25A","TB","182 Day T-Bill 08 May 25",0.01,1,"","",0,100,"IN002024Y308",0,0,0,0,"","","",0,0,0,104.43,94.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D080525"
"27015","TYK25A","TB","364 Day T-Bill 06 Nov 25",0.01,1,"","",0,100,"IN002024Z305",0,0,99.85,96.85,"","","",0,0,0,104.58,94.62,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D061125"
"27020","ABINF","EQ","A B INFRABUILD LIMITED",0.01,1,"","",0,1,"INE00YB01025",23.56,8.82,72.75,5,"","","",0,0,0,13.38,8.92,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABINFRA"
"27037","TRIBHI","EQ","TRIBHOVANDAS BHIMJI ZAVERI LTD",0.01,1,"","",0,10,"INE760L01018",295.7,110.5,360.36,16.45,"","","",0,0,0,296.9,198,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TBZ"
"27047","MASTRU","EQ","MASTER TRUST LTD",0.01,1,"","",0,1,"INE677D01037",168,55.6,197,55.6,"","","",0,0,0,94.39,62.93,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MASTERTR"
"2705","PRAIN","EQ","PRAJ INDUSTRIES LIMITED",0.01,1,"","",0,2,"INE074A01025",433,273,875,0.15,"","","",0,0,0,385.85,257.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRAJIND"
"27052","SAGINI","EQ","SAGILITY LIMITED",0.01,1,"","",0,10,"INE0W2G01015",57.89,35.83,57.89,27.02,"","","",0,0,0,51.19,34.13,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAGILITY"
"27061","ACMSOL","EQ","ACME SOLAR HOLDINGS LIMITED",0.01,1,"","",0,10,"INE622W01025",398.65,195.9,398.65,167.75,"","","",0,0,0,449.4,299.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ACMESOLAR"
"27066","SWILIM","EQ","SWIGGY LIMITED",0.01,1,"","",0,1,"INE00H001014",474,235.75,617.3,235.75,"","","",0,0,0,307.75,251.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SWIGGY"
"27067","VARSPE","EQ","VARDHMAN SPECIAL STEELS LTD",0.01,1,"","",0,10,"INE050M01012",351.7,206.4,351.7,4.04,"","","",0,0,0,392.55,261.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VSSL"
"27075","MIRLIQ","EQ","MIRAE ASSET NFT1DRT LQETF GROW",0.01,1,"","",0,1000,"INF769K01MY5",1127.08,1045.52,1240.88,994.83,"","","",0,0,0,1153.4,1043.56,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LIQUIDPLUS"
"27079","KPENE","EQ","K P ENERGY LIMITED",0.01,1,"","",0,5,"INE127T01021",463.25,237.9,675,237.9,"","","",0,0,0,307.4,205,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KPEL"
"2708","PRAIND","EQ","PRAKASH INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE603A01013",177,110.24,355.15,1.05,"","","",0,0,0,147.03,98.03,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRAKASH"
"27084","KNOMAR","EQ","KNOWLEDGE MARINE AND ENG WORKS",0.01,1,"","",0,5,"INE0CJD01029",2737,809.6,2737,632.03,"","","",0,0,0,3251.7,2167.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KMEW"
"27095","SWAENE","EQ","SWAN CORP LIMITED",0.01,1,"","",0,1,"INE665A01038",506,295.65,809.8,49.5,"","","",0,0,0,370.05,246.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SWANCORP"
"27097","NIVBUP","EQ","NIVA BUPA HEALTH INSUR COM LTD",0.01,1,"","",0,10,"INE995S01015",91.4,67.5,109.34,67.5,"","","",0,0,0,101.01,67.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIVABUPA"
"27105","CHRIND","BE","CHROMATIC INDIA LTD",0.01,1,"","",0,10,"INE662C01015",0,0,156.6,0.35,"","","",0,0,0,0.95,0.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CHROMATIC"
"2711","PREMIL","EQ","PRECOT LIMITED",0.01,1,"","",0,10,"INE283A01014",899,300.05,876.75,18.85,"","","",0,0,0,925.65,617.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRECOT"
"27111","SPERES","BE","SPECIALITY RESTAURANTS LIMITED",0.01,1,"","",0,10,"INE247M01014",167.46,82.7,287.1,20.15,"","","",0,0,0,153.69,139.07,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SPECIALITY"
"27118","TQB25B","TB","91 Day T-Bill 13 Feb 25",0.01,1,"","",0,1,"IN002024X326",0,0,0,0,"","","",0,0,0,104.87,94.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D130225"
"27119","THE25B","TB","182 Day T-Bill 15 May 25",0.01,1,"","",0,100,"IN002024Y316",0,0,99.8,99.76,"","","",0,0,0,104.79,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D150525"
"27120","TYK25B","TB","364 Day T-Bill 13 Nov 25",0.01,1,"","",0,100,"IN002024Z313",0,0,99.95,97.02,"","","",0,0,0,104.94,94.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D131125"
"27123","NEELIN","SM","NEELAM LINENS GARMENTS IND LTD",0.01,1,"","",0,10,"INE0N1401016",23.1,7.8,74.4,8,"","","",0,0,0,8.8,8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NEELAM"
"27140","EONELE","BE","EON ELECTRIC LIMITED",0.01,1,"","",0,5,"INE076H01025",0,0,203,5.65,"","","",0,0,0,6.72,6.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EON"
"27143","ONYBIO","ST","ONYX BIOTEC LIMITED",0.01,1,"","",0,10,"INE0WVU01018",51,24.2,97.45,24.2,"","","",0,0,0,46.2,41.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ONYX"
"27144","ZINLOG","EQ","BLACKBUCK LIMITED",0.01,1,"","",0,1,"INE0UIZ01018",748,496,748,248.35,"","","",0,0,0,692.15,461.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BLACKBUCK"
"2715","MTATEC","BE","MTAR TECHNOLOGIES LIMITED",0.01,1,"","",0,10,"INE864I01014",8714,1390.5,8714,860,"","","",0,0,0,7595.5,6872.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MTARTECH"
"27155","TQB25C","TB","91 Day T-Bill 21 Feb 25",0.01,1,"","",0,100,"IN002024X334",0,0,0,0,"","","",0,0,0,104.8,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D210225"
"27156","THE25C","TB","182 Day T-Bill 23 May 25",0.01,1,"","",0,100,"IN002024Y324",0,0,0,0,"","","",0,0,0,103.24,93.41,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D230525"
"27157","TYK25C","TB","364 Day T-Bill 21 Nov 25",0.01,1,"","",0,100,"IN002024Z321",0,0,99.8,96.73,"","","",0,0,0,104.79,94.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D211125"
"2716","BUTGAN","EQ","BUTTERFLY GANDHIMATHI APPLIANC",0.01,1,"","",0,10,"INE295F01017",823.85,565.8,1903.35,83,"","","",0,0,0,818.9,546,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BUTTERFLY"
"27161","CININD","EQ","CINELINE INDIA LIMITED",0.01,1,"","",0,5,"INE704H01022",97.5,73.35,213.65,6.15,"","","",0,0,0,107.01,71.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CINELINE"
"2717","PREWIR","EQ","PRECISION WIRES INDIA LTD",0.01,1,"","",0,1,"INE372C01037",474.9,168.79,467.5,0.51,"","","",0,0,0,562.35,374.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRECWIRE"
"27170","709G74","GS","7.09% G-Sec. 25 Jan 74",0.01,1,"","",0,1,"IN0020240142",0,0,0,0,"","","",0,0,0,100.87,91.27,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","709GS2074"
"27171","RAUINT","EQ","RACL GEARTECH LIMITED",0.01,1,"","",0,10,"INE704B01017",1691.9,805,1691.9,658.05,"","","",0,0,0,1667.6,1111.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RACLGEAR"
"27176","NTPGRE","EQ","NTPC GREEN ENERGY LIMITED",0.01,1,"","",0,10,"INE0ONG01011",119.95,84,155.35,84,"","","",0,0,0,110.83,73.89,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NTPCGREEN"
"27208","TQB25D","TB","91 Day T-Bill 27 Feb 25",0.01,1,"","",0,100,"IN002024X342",0,0,0,0,"","","",0,0,0,103.33,93.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D270225"
"27209","THE25D","TB","182 Day T-Bill 29 May 25",0.01,1,"","",0,100,"IN002024Y332",0,0,0,0,"","","",0,0,0,104.03,94.12,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D290525"
"27210","TYK25D","TB","364 Day T-Bill 27 Nov 25",0.01,1,"","",0,100,"IN002024Z339",0,0,99.9,97.16,"","","",0,0,0,104.68,94.72,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D271125"
"27213","ENVINF","EQ","ENVIRO INFRA ENGINEERS LIMITED",0.01,1,"","",0,10,"INE0LLY01014",276.1,134.71,391.6,134.71,"","","",0,0,0,243.69,162.47,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EIEL"
"27225","LAMIND","ST","LAMOSAIC INDIA LIMITED",0.01,1,"","",0,10,"INE0R0201012",56.25,20.45,172.2,20.45,"","","",0,0,0,58.35,52.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LAMOSAIC"
